concept id	name	element file id
FMA61775	physical anatomical entity	FJ1567
FMA61775	physical anatomical entity	FJ1568
FMA61775	physical anatomical entity	FJ1569
FMA61775	physical anatomical entity	FJ1570
FMA61775	physical anatomical entity	FJ1571
FMA61775	physical anatomical entity	FJ1572
FMA61775	physical anatomical entity	FJ1573
FMA61775	physical anatomical entity	FJ1574
FMA61775	physical anatomical entity	FJ1575
FMA61775	physical anatomical entity	FJ1576
FMA61775	physical anatomical entity	FJ1577
FMA61775	physical anatomical entity	FJ1578
FMA61775	physical anatomical entity	FJ1579
FMA61775	physical anatomical entity	FJ1580
FMA61775	physical anatomical entity	FJ1581
FMA61775	physical anatomical entity	FJ1582
FMA61775	physical anatomical entity	FJ1583
FMA61775	physical anatomical entity	FJ1584
FMA61775	physical anatomical entity	FJ1585
FMA61775	physical anatomical entity	FJ1586
FMA61775	physical anatomical entity	FJ1587
FMA61775	physical anatomical entity	FJ1588
FMA61775	physical anatomical entity	FJ1589
FMA61775	physical anatomical entity	FJ1590
FMA61775	physical anatomical entity	FJ1591
FMA61775	physical anatomical entity	FJ1592
FMA61775	physical anatomical entity	FJ1593
FMA61775	physical anatomical entity	FJ1594
FMA61775	physical anatomical entity	FJ1595
FMA61775	physical anatomical entity	FJ1596
FMA61775	physical anatomical entity	FJ1597
FMA61775	physical anatomical entity	FJ1598
FMA61775	physical anatomical entity	FJ1599
FMA61775	physical anatomical entity	FJ1600
FMA61775	physical anatomical entity	FJ1601
FMA61775	physical anatomical entity	FJ1654
FMA61775	physical anatomical entity	FJ1654M
FMA61775	physical anatomical entity	FJ1655
FMA61775	physical anatomical entity	FJ1656
FMA61775	physical anatomical entity	FJ1656M
FMA61775	physical anatomical entity	FJ1657
FMA61775	physical anatomical entity	FJ1657M
FMA61775	physical anatomical entity	FJ1658
FMA61775	physical anatomical entity	FJ1658M
FMA61775	physical anatomical entity	FJ1659
FMA61775	physical anatomical entity	FJ1659M
FMA61775	physical anatomical entity	FJ1660
FMA61775	physical anatomical entity	FJ1660M
FMA61775	physical anatomical entity	FJ1661
FMA61775	physical anatomical entity	FJ1661M
FMA61775	physical anatomical entity	FJ1662
FMA61775	physical anatomical entity	FJ1662M
FMA61775	physical anatomical entity	FJ1663
FMA61775	physical anatomical entity	FJ1663M
FMA61775	physical anatomical entity	FJ1664
FMA61775	physical anatomical entity	FJ1664M
FMA61775	physical anatomical entity	FJ1665
FMA61775	physical anatomical entity	FJ1665M
FMA61775	physical anatomical entity	FJ1666
FMA61775	physical anatomical entity	FJ1666M
FMA61775	physical anatomical entity	FJ1667
FMA61775	physical anatomical entity	FJ1667M
FMA61775	physical anatomical entity	FJ1668
FMA61775	physical anatomical entity	FJ1668M
FMA61775	physical anatomical entity	FJ1669
FMA61775	physical anatomical entity	FJ1669M
FMA61775	physical anatomical entity	FJ1670
FMA61775	physical anatomical entity	FJ1670M
FMA61775	physical anatomical entity	FJ1671
FMA61775	physical anatomical entity	FJ1671M
FMA61775	physical anatomical entity	FJ1672
FMA61775	physical anatomical entity	FJ1673
FMA61775	physical anatomical entity	FJ1673M
FMA61775	physical anatomical entity	FJ1674
FMA61775	physical anatomical entity	FJ1674M
FMA61775	physical anatomical entity	FJ1675
FMA61775	physical anatomical entity	FJ1675M
FMA61775	physical anatomical entity	FJ1676
FMA61775	physical anatomical entity	FJ1676M
FMA61775	physical anatomical entity	FJ1677
FMA61775	physical anatomical entity	FJ1677M
FMA61775	physical anatomical entity	FJ1678
FMA61775	physical anatomical entity	FJ1678M
FMA61775	physical anatomical entity	FJ1679
FMA61775	physical anatomical entity	FJ1679M
FMA61775	physical anatomical entity	FJ1680
FMA61775	physical anatomical entity	FJ1680M
FMA61775	physical anatomical entity	FJ1681
FMA61775	physical anatomical entity	FJ1681M
FMA61775	physical anatomical entity	FJ1682
FMA61775	physical anatomical entity	FJ1682M
FMA61775	physical anatomical entity	FJ1683
FMA61775	physical anatomical entity	FJ1683M
FMA61775	physical anatomical entity	FJ1684
FMA61775	physical anatomical entity	FJ1684M
FMA61775	physical anatomical entity	FJ1685
FMA61775	physical anatomical entity	FJ1685M
FMA61775	physical anatomical entity	FJ1686
FMA61775	physical anatomical entity	FJ1686M
FMA61775	physical anatomical entity	FJ1687
FMA61775	physical anatomical entity	FJ1687M
FMA61775	physical anatomical entity	FJ1688
FMA61775	physical anatomical entity	FJ1688M
FMA61775	physical anatomical entity	FJ1689
FMA61775	physical anatomical entity	FJ1689M
FMA61775	physical anatomical entity	FJ1690
FMA61775	physical anatomical entity	FJ1690M
FMA61775	physical anatomical entity	FJ1691
FMA61775	physical anatomical entity	FJ1691M
FMA61775	physical anatomical entity	FJ1692
FMA61775	physical anatomical entity	FJ1692M
FMA61775	physical anatomical entity	FJ1693
FMA61775	physical anatomical entity	FJ1693M
FMA61775	physical anatomical entity	FJ1694
FMA61775	physical anatomical entity	FJ1694M
FMA61775	physical anatomical entity	FJ1695
FMA61775	physical anatomical entity	FJ1695M
FMA61775	physical anatomical entity	FJ1696
FMA61775	physical anatomical entity	FJ1696M
FMA61775	physical anatomical entity	FJ1697
FMA61775	physical anatomical entity	FJ1697M
FMA61775	physical anatomical entity	FJ1698
FMA61775	physical anatomical entity	FJ1698M
FMA61775	physical anatomical entity	FJ1699
FMA61775	physical anatomical entity	FJ1699M
FMA61775	physical anatomical entity	FJ1700
FMA61775	physical anatomical entity	FJ1700M
FMA61775	physical anatomical entity	FJ1701
FMA61775	physical anatomical entity	FJ1701M
FMA61775	physical anatomical entity	FJ1702
FMA61775	physical anatomical entity	FJ1702M
FMA61775	physical anatomical entity	FJ1703
FMA61775	physical anatomical entity	FJ1703M
FMA61775	physical anatomical entity	FJ1704
FMA61775	physical anatomical entity	FJ1704M
FMA61775	physical anatomical entity	FJ1705
FMA61775	physical anatomical entity	FJ1705M
FMA61775	physical anatomical entity	FJ1706
FMA61775	physical anatomical entity	FJ1706M
FMA61775	physical anatomical entity	FJ1707
FMA61775	physical anatomical entity	FJ1707M
FMA61775	physical anatomical entity	FJ1708
FMA61775	physical anatomical entity	FJ1708M
FMA61775	physical anatomical entity	FJ1709
FMA61775	physical anatomical entity	FJ1709M
FMA61775	physical anatomical entity	FJ1710
FMA61775	physical anatomical entity	FJ1710M
FMA61775	physical anatomical entity	FJ1711
FMA61775	physical anatomical entity	FJ1711M
FMA61775	physical anatomical entity	FJ1712
FMA61775	physical anatomical entity	FJ1712M
FMA61775	physical anatomical entity	FJ1713
FMA61775	physical anatomical entity	FJ1713M
FMA61775	physical anatomical entity	FJ1714
FMA61775	physical anatomical entity	FJ1714M
FMA61775	physical anatomical entity	FJ1715
FMA61775	physical anatomical entity	FJ1715M
FMA61775	physical anatomical entity	FJ1716
FMA61775	physical anatomical entity	FJ1716M
FMA61775	physical anatomical entity	FJ1717
FMA61775	physical anatomical entity	FJ1717M
FMA61775	physical anatomical entity	FJ1718
FMA61775	physical anatomical entity	FJ1718M
FMA61775	physical anatomical entity	FJ1719
FMA61775	physical anatomical entity	FJ1719M
FMA61775	physical anatomical entity	FJ1720
FMA61775	physical anatomical entity	FJ1720M
FMA61775	physical anatomical entity	FJ1721
FMA61775	physical anatomical entity	FJ1721M
FMA61775	physical anatomical entity	FJ1722
FMA61775	physical anatomical entity	FJ1722M
FMA61775	physical anatomical entity	FJ1723
FMA61775	physical anatomical entity	FJ1723M
FMA61775	physical anatomical entity	FJ1724
FMA61775	physical anatomical entity	FJ1724M
FMA61775	physical anatomical entity	FJ1725
FMA61775	physical anatomical entity	FJ1725M
FMA61775	physical anatomical entity	FJ1726
FMA61775	physical anatomical entity	FJ1726M
FMA61775	physical anatomical entity	FJ1727
FMA61775	physical anatomical entity	FJ1727M
FMA61775	physical anatomical entity	FJ1728
FMA61775	physical anatomical entity	FJ1728M
FMA61775	physical anatomical entity	FJ1729
FMA61775	physical anatomical entity	FJ1729M
FMA61775	physical anatomical entity	FJ1730
FMA61775	physical anatomical entity	FJ1731
FMA61775	physical anatomical entity	FJ1732
FMA61775	physical anatomical entity	FJ1733
FMA61775	physical anatomical entity	FJ1734
FMA61775	physical anatomical entity	FJ1735
FMA61775	physical anatomical entity	FJ1736
FMA61775	physical anatomical entity	FJ1737
FMA61775	physical anatomical entity	FJ1738
FMA61775	physical anatomical entity	FJ1739
FMA61775	physical anatomical entity	FJ1740
FMA61775	physical anatomical entity	FJ1741
FMA61775	physical anatomical entity	FJ1742
FMA61775	physical anatomical entity	FJ1743
FMA61775	physical anatomical entity	FJ1744
FMA61775	physical anatomical entity	FJ1745
FMA61775	physical anatomical entity	FJ1746
FMA61775	physical anatomical entity	FJ1747
FMA61775	physical anatomical entity	FJ1748
FMA61775	physical anatomical entity	FJ1749
FMA61775	physical anatomical entity	FJ1750
FMA61775	physical anatomical entity	FJ1751
FMA61775	physical anatomical entity	FJ1752
FMA61775	physical anatomical entity	FJ1753
FMA61775	physical anatomical entity	FJ1754
FMA61775	physical anatomical entity	FJ1755
FMA61775	physical anatomical entity	FJ1756
FMA61775	physical anatomical entity	FJ1757
FMA61775	physical anatomical entity	FJ1758
FMA61775	physical anatomical entity	FJ1759
FMA61775	physical anatomical entity	FJ1760
FMA61775	physical anatomical entity	FJ1761
FMA61775	physical anatomical entity	FJ1762
FMA61775	physical anatomical entity	FJ1763
FMA61775	physical anatomical entity	FJ1764
FMA61775	physical anatomical entity	FJ1766
FMA61775	physical anatomical entity	FJ1767
FMA61775	physical anatomical entity	FJ1768
FMA61775	physical anatomical entity	FJ1769
FMA61775	physical anatomical entity	FJ1770
FMA61775	physical anatomical entity	FJ1771
FMA61775	physical anatomical entity	FJ1772
FMA61775	physical anatomical entity	FJ1773
FMA61775	physical anatomical entity	FJ1774
FMA61775	physical anatomical entity	FJ1775
FMA61775	physical anatomical entity	FJ1776
FMA61775	physical anatomical entity	FJ1777
FMA61775	physical anatomical entity	FJ1778
FMA61775	physical anatomical entity	FJ1779
FMA61775	physical anatomical entity	FJ1780
FMA61775	physical anatomical entity	FJ1781
FMA61775	physical anatomical entity	FJ1782
FMA61775	physical anatomical entity	FJ1783
FMA61775	physical anatomical entity	FJ1784
FMA61775	physical anatomical entity	FJ1785
FMA61775	physical anatomical entity	FJ1786
FMA61775	physical anatomical entity	FJ1787
FMA61775	physical anatomical entity	FJ1788
FMA61775	physical anatomical entity	FJ1789
FMA61775	physical anatomical entity	FJ1790
FMA61775	physical anatomical entity	FJ1791
FMA61775	physical anatomical entity	FJ1792
FMA61775	physical anatomical entity	FJ1793
FMA61775	physical anatomical entity	FJ1794
FMA61775	physical anatomical entity	FJ1795
FMA61775	physical anatomical entity	FJ1796
FMA61775	physical anatomical entity	FJ1797
FMA61775	physical anatomical entity	FJ1798
FMA61775	physical anatomical entity	FJ1799
FMA61775	physical anatomical entity	FJ1800
FMA61775	physical anatomical entity	FJ1801
FMA61775	physical anatomical entity	FJ1802
FMA61775	physical anatomical entity	FJ1803
FMA61775	physical anatomical entity	FJ1804
FMA61775	physical anatomical entity	FJ1805
FMA61775	physical anatomical entity	FJ1806
FMA61775	physical anatomical entity	FJ1807
FMA61775	physical anatomical entity	FJ1808
FMA61775	physical anatomical entity	FJ1809
FMA61775	physical anatomical entity	FJ1810
FMA61775	physical anatomical entity	FJ1811
FMA61775	physical anatomical entity	FJ1812
FMA61775	physical anatomical entity	FJ1813
FMA61775	physical anatomical entity	FJ1814
FMA61775	physical anatomical entity	FJ1815
FMA61775	physical anatomical entity	FJ1816
FMA61775	physical anatomical entity	FJ1816M
FMA61775	physical anatomical entity	FJ1817
FMA61775	physical anatomical entity	FJ1818
FMA61775	physical anatomical entity	FJ1819
FMA61775	physical anatomical entity	FJ1820
FMA61775	physical anatomical entity	FJ1821
FMA61775	physical anatomical entity	FJ1822
FMA61775	physical anatomical entity	FJ1823
FMA61775	physical anatomical entity	FJ1824
FMA61775	physical anatomical entity	FJ1825
FMA61775	physical anatomical entity	FJ1826
FMA61775	physical anatomical entity	FJ1827
FMA61775	physical anatomical entity	FJ1828
FMA61775	physical anatomical entity	FJ1829
FMA61775	physical anatomical entity	FJ1830
FMA61775	physical anatomical entity	FJ1831
FMA61775	physical anatomical entity	FJ1832
FMA61775	physical anatomical entity	FJ1833
FMA61775	physical anatomical entity	FJ1834
FMA61775	physical anatomical entity	FJ1835
FMA61775	physical anatomical entity	FJ1836
FMA61775	physical anatomical entity	FJ1837
FMA61775	physical anatomical entity	FJ1838
FMA61775	physical anatomical entity	FJ1839
FMA61775	physical anatomical entity	FJ1840
FMA61775	physical anatomical entity	FJ1841
FMA61775	physical anatomical entity	FJ1842
FMA61775	physical anatomical entity	FJ1843
FMA61775	physical anatomical entity	FJ1844
FMA61775	physical anatomical entity	FJ1846
FMA61775	physical anatomical entity	FJ1853
FMA61775	physical anatomical entity	FJ1858
FMA61775	physical anatomical entity	FJ1867
FMA61775	physical anatomical entity	FJ1874
FMA61775	physical anatomical entity	FJ1883
FMA61775	physical anatomical entity	FJ1893
FMA61775	physical anatomical entity	FJ1895
FMA61775	physical anatomical entity	FJ1896
FMA61775	physical anatomical entity	FJ1913
FMA61775	physical anatomical entity	FJ1914
FMA61775	physical anatomical entity	FJ1916
FMA61775	physical anatomical entity	FJ1924
FMA61775	physical anatomical entity	FJ1928
FMA61775	physical anatomical entity	FJ1931
FMA61775	physical anatomical entity	FJ1932
FMA61775	physical anatomical entity	FJ1933
FMA61775	physical anatomical entity	FJ1934
FMA61775	physical anatomical entity	FJ1935
FMA61775	physical anatomical entity	FJ1936
FMA61775	physical anatomical entity	FJ1937
FMA61775	physical anatomical entity	FJ1938
FMA61775	physical anatomical entity	FJ1939
FMA61775	physical anatomical entity	FJ1950
FMA61775	physical anatomical entity	FJ1961
FMA61775	physical anatomical entity	FJ1967
FMA61775	physical anatomical entity	FJ1969
FMA61775	physical anatomical entity	FJ1970
FMA61775	physical anatomical entity	FJ1971
FMA61775	physical anatomical entity	FJ1972
FMA61775	physical anatomical entity	FJ1973
FMA61775	physical anatomical entity	FJ1974
FMA61775	physical anatomical entity	FJ1975
FMA61775	physical anatomical entity	FJ1976
FMA61775	physical anatomical entity	FJ1977
FMA61775	physical anatomical entity	FJ1979
FMA61775	physical anatomical entity	FJ1981
FMA61775	physical anatomical entity	FJ1985
FMA61775	physical anatomical entity	FJ1986
FMA61775	physical anatomical entity	FJ1987
FMA61775	physical anatomical entity	FJ1988
FMA61775	physical anatomical entity	FJ1991
FMA61775	physical anatomical entity	FJ1993
FMA61775	physical anatomical entity	FJ1994
FMA61775	physical anatomical entity	FJ1995
FMA61775	physical anatomical entity	FJ1996
FMA61775	physical anatomical entity	FJ2011
FMA61775	physical anatomical entity	FJ2013
FMA61775	physical anatomical entity	FJ2025
FMA61775	physical anatomical entity	FJ2034
FMA61775	physical anatomical entity	FJ2038
FMA61775	physical anatomical entity	FJ2041
FMA61775	physical anatomical entity	FJ2042
FMA61775	physical anatomical entity	FJ2043
FMA61775	physical anatomical entity	FJ2044
FMA61775	physical anatomical entity	FJ2045
FMA61775	physical anatomical entity	FJ2046
FMA61775	physical anatomical entity	FJ2049
FMA61775	physical anatomical entity	FJ2052
FMA61775	physical anatomical entity	FJ2053
FMA61775	physical anatomical entity	FJ2054
FMA61775	physical anatomical entity	FJ2055
FMA61775	physical anatomical entity	FJ2056
FMA61775	physical anatomical entity	FJ2057
FMA61775	physical anatomical entity	FJ2058
FMA61775	physical anatomical entity	FJ2059
FMA61775	physical anatomical entity	FJ2060
FMA61775	physical anatomical entity	FJ2061
FMA61775	physical anatomical entity	FJ2062
FMA61775	physical anatomical entity	FJ2063
FMA61775	physical anatomical entity	FJ2064
FMA61775	physical anatomical entity	FJ2065
FMA61775	physical anatomical entity	FJ2066
FMA61775	physical anatomical entity	FJ2067
FMA61775	physical anatomical entity	FJ2068
FMA61775	physical anatomical entity	FJ2069
FMA61775	physical anatomical entity	FJ2072
FMA61775	physical anatomical entity	FJ2073
FMA61775	physical anatomical entity	FJ2074
FMA61775	physical anatomical entity	FJ2076
FMA61775	physical anatomical entity	FJ2077
FMA61775	physical anatomical entity	FJ2078
FMA61775	physical anatomical entity	FJ2079
FMA61775	physical anatomical entity	FJ2080
FMA61775	physical anatomical entity	FJ2081
FMA61775	physical anatomical entity	FJ2082
FMA61775	physical anatomical entity	FJ2083
FMA61775	physical anatomical entity	FJ2084
FMA61775	physical anatomical entity	FJ2085
FMA61775	physical anatomical entity	FJ2086
FMA61775	physical anatomical entity	FJ2087
FMA61775	physical anatomical entity	FJ2089
FMA61775	physical anatomical entity	FJ2090
FMA61775	physical anatomical entity	FJ2091
FMA61775	physical anatomical entity	FJ2092
FMA61775	physical anatomical entity	FJ2093
FMA61775	physical anatomical entity	FJ2094
FMA61775	physical anatomical entity	FJ2095
FMA61775	physical anatomical entity	FJ2096
FMA61775	physical anatomical entity	FJ2097
FMA61775	physical anatomical entity	FJ2099
FMA61775	physical anatomical entity	FJ2100
FMA61775	physical anatomical entity	FJ2102
FMA61775	physical anatomical entity	FJ2103
